,Unnamed: 0,date,sentiment_score,content,source,real_date
0,663,2019-01-02,0.983972,"【中国贸易金融跨行交易区块链平台正式上线】2018年12月29日, 在顺利完成两期联网测试后，“中国贸易金融跨行交易区块链平台”正式上线运行，中国工商银行和招商银行也完成了首笔跨行国内信用证链上验证。平台建设由中国银行业协会统筹规划，联合国家开发银行、中国工商银行、中国农业银行、中国银行、中国建设银行等共同发起。恒生公司联合南京润辰科技有限公司、北京众享比特科技有限公司、恒银金融科技股份有限公司等金融科技公司，为平台提供重要技术及服务。",sina,2019-01-02
1,617,2019-01-02,0.983972,"【中国贸易金融跨行交易区块链平台正式上线】2018年12月29日, 在顺利完成两期联网测试后，“中国贸易金融跨行交易区块链平台”正式上线运行，中国工商银行和招商银行也完成了首笔跨行国内信用证链上验证。平台建设由中国银行业协会统筹规划，联合国家开发银行、中国工商银行、中国农业银行、中国银行、中国建设银行等共同发起。恒生公司联合南京润辰科技有限公司、北京众享比特科技有限公司、恒银金融科技股份有限公司等金融科技公司，为平台提供重要技术及服务。",wallstreetcn,2019-01-02
2,588,2019-01-03,0.952801,云财经讯，融360大数据研究院提供的资料显示，上海地区新增加5家银行首套最低可执行95折优惠，除工商银行、农业银行、中国银行、建设银行、邮储银行之前就执行首套95折利率外，江苏银行、中信银行、招商银行、交通银行、上海农商等5家银行目前也执行95折利率，目前上海地区可执行95折优惠的银行数量增至10家，首套利率平均水平出现2019年首降。（中新经纬）,yuncaijing,2019-01-04
3,1195,2019-01-04,0.669895,银保监会正式批准中国农业银行、交通银行设立理财子公司。,eastmoney,2019-01-05
4,1648,2019-01-04,0.974982,【银保监会：新增两家银行获准设立理财子公司】1月4日，银保监会正式批准中国农业银行、交通银行设立理财子公司。此前已获批的中国建设银行、中国银行理财子公司正在抓紧推进正式开业的各项准备工作。这将进一步丰富机构投资者队伍，拓宽金融市场资金渠道，满足金融消费者多样化金融需求。,wallstreetcn,2019-01-05
5,1647,2019-01-04,0.859273,"【农行、交行获准设立理财子公司】1月4日，银保监会正式批准中国农业银行、交通银行设立理财子公司。此前已获批的中国建设银行、中国银行理财子公司正在抓紧推进正式开业的各项准备工作。
",wallstreetcn,2019-01-05
6,1051,2019-01-04,0.9654950000000001,云财经讯，1月4日，银保监会正式批准中国农业银行、交通银行设立理财子公司。此前已获批的中国建设银行、中国银行理财子公司正在抓紧推进正式开业的各项准备工作。这将进一步丰富机构投资者队伍，拓宽金融市场资金渠道，满足金融消费者多样化金融需求。,yuncaijing,2019-01-05
7,339,2019-01-04,0.95586,2019年1月4日，银保监会正式批准中国农业银行、交通银行设立理财子公司。此前已获批的中国建设银行、中国银行理财子公司正在抓紧推进正式开业的各项准备工作。这将进一步丰富机构投资者队伍，拓宽金融市场资金渠道，满足金融消费者多样化金融需求。,10jqka,2019-01-05
8,1627,2019-01-04,0.8762459999999999,  银保监会：2019年1月4日，银保监会正式批准中国农业银行、交通银行设立理财子公司。此前已获批的中国建设银行、中国银行理财子公司正在抓紧推进正式开业的各项准备工作。,sina,2019-01-05
9,1420,2019-01-05,0.945729,云财经讯，1月4日，银保监会正式批准中国农业银行、交通银行设立理财子公司。银保监会表示，此前已获批的中国建设银行、中国银行理财子公司正在抓紧推进正式开业的各项准备工作。这将进一步丰富机构投资者队伍，拓宽金融市场资金渠道，满足金融消费者多样化金融需求。截至目前，国有五大行之中，仅有工行设立理财子公司的申请尚未获批。（国际金融报）,yuncaijing,2019-01-05
