,Unnamed: 0,date,sentiment_score,content,source,real_date
0,2489,2019-01-09,0.96426,云财经讯，2018年12月第4周内蒙、河北等10个奶牛主产省(区)生鲜乳均价3.6元/公斤，同比涨2.6%，刷新2015年以来新高。另据海关总署数据，截至2018年11月，2018年液态奶进口量同比下降0.5%，其中鲜奶同比下降0.1%，酸奶同比下降8%。这也是近15年来液态奶进口量首次出现下降，将减轻国产液态奶的竞争压力。以上说明国内液态奶市场的供需关系正在发生变化。可关注伊利股份、光明乳业、三元股份等。（中证资讯）,yuncaijing,2019-01-10
1,9030,2019-01-19,0.941493,【中国新生儿减少 高盛下调多家乳业巨头目标股价】据财新报道，中国新生儿减少，对奶粉行业是一个利空消息。考虑到婴儿配方奶的销量可能会因此走低，高盛于近期下调多家中国乳业巨头的目标股价。记者检索高盛全球投资研究官网发现，高盛于将伊利股份12个月的目标股价从29.0元下调至28.3元，将蒙牛乳业(02319.HK)从24.5港元下调为24.2港元。,sina,2019-01-20
2,9790,2019-01-21,0.602363,【中金：下调伊利股份盈利预测 预计2019年乳业增速略有放缓】中金报告称，2019年受宏观环境与基数影响，预计中国的奶业需求增速将略有放缓。考虑到短期市场竞争仍然激烈导致费用率处在高位，叠加原奶成本上涨，小幅下调2019年伊利股份的收入和每股盈利预测，分别下调2.2%和5%至881.2亿元人民币和1.12元。同时将2018年的每股盈利预测下调1.6%至1.03元，引入2020年的每股盈利预测1.24元。,sina,2019-01-21
3,6035,2019-01-21,0.602363,【中金：下调伊利股份盈利预测 预计2019年乳业增速略有放缓】中金报告称，2019年受宏观环境与基数影响，预计中国的奶业需求增速将略有放缓。考虑到短期市场竞争仍然激烈导致费用率处在高位，叠加原奶成本上涨，小幅下调2019年伊利股份的收入和每股盈利预测，分别下调2.2%和5%至881.2亿元人民币和1.12元。同时将2018年的每股盈利预测下调1.6%至1.03元，引入2020年的每股盈利预测1.24元。,eastmoney,2019-01-21
4,11750,2019-01-21,0.333712,"【1月21日资金流向】主力净流入行业板块前五：通信设备、半导体、保险、计算机应用、白色家电
主力净流入概念板块前五：5G、芯片、人工智能、云计算、物联网
主力净流入个股前十：中兴通讯、中国平安、五粮液、中科曙光、华培动力、陕西煤业、兆易创新、万华化学、信维通信、伊利股份",wallstreetcn,2019-01-22
5,6271,2019-01-22,0.649551,【公募基金重仓股出炉！中国平安居首 白马蓝筹受青睐】1月22日，根据天相投顾统计的2018年基金四季报数据显示，截至2018年底，公募基金第一大重仓股是中国平安，持有总市值达196.56亿元，519只基金持有该股。此外，贵州茅台、保利地产、万科A、伊利股份、招商银行、海康威视、格力电器、美的集团、隆基股份亦进入前十大重仓股，总体来看，白马蓝筹依然受基金青睐。(中证网),eastmoney,2019-01-22
6,12543,2019-01-22,0.686462,【公募基金重仓股出炉！中国平安居首，白马蓝筹受青睐】1月22日，根据天相投顾统计的2018年基金四季报数据显示，截至2018年底，公募基金第一大重仓股是中国平安，持有总市值达196.56亿元，519只基金持有该股。此外，贵州茅台、保利地产、万科A、伊利股份、招商银行、海康威视、格力电器、美的集团、隆基股份亦进入前十大重仓股，总体来看，白马蓝筹依然受基金青睐。（中证网）,wallstreetcn,2019-01-22
7,10229,2019-01-22,0.686462,【公募基金重仓股出炉！中国平安居首，白马蓝筹受青睐】1月22日，根据天相投顾统计的2018年基金四季报数据显示，截至2018年底，公募基金第一大重仓股是中国平安，持有总市值达196.56亿元，519只基金持有该股。此外，贵州茅台、保利地产、万科A、伊利股份、招商银行、海康威视、格力电器、美的集团、隆基股份亦进入前十大重仓股，总体来看，白马蓝筹依然受基金青睐。（中证网）,sina,2019-01-22
8,24042,2019-02-14,0.8920629999999999,"【2月14日资金流向】主力净流入行业板块前五：中药、白色家电、传媒、汽车、化工
主力净流入概念板块前五：健康中国、新零售、互联网医疗、养猪、风电
主力净流入个股前十：康美药业、格力电器、中国平安、明阳智能、伊利股份、宁德时代、隆基股份、国轩高科、比亚迪、保利地产",wallstreetcn,2019-02-15
9,21368,2019-02-19,0.34062,【每日外资观察：北向资金连续15日净买入A股 今日净流入18.85亿元】今日，北向资金沪股通资金流入14.18亿元，深股通资金流入4.67亿元，合计流入18.85亿元。个股方面，格力电器净买入3.57亿元，深圳机场净买入1.88亿元，招商银行净买入1.70亿元，中信证券净买入1.46亿元，上海机场净买入1.31亿元，立讯精密净买入1.17亿元，海螺水泥净买入1.01亿元。恒瑞医药净买入9897.14万元，伊利股份净买入9769.63万元。,sina,2019-02-20
10,24211,2019-02-25,0.0319904,沪股通净卖出中国平安近20亿元，成交156亿元。海康威视被净卖出5.09亿元，中信证券、招商银行、恒瑞医药、伊利股份、上汽集团、万科A均被净卖出超2亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。,sina,2019-02-26
11,30459,2019-02-25,0.0319904,"沪股通净卖出中国平安近20亿元，成交156亿元。海康威视被净卖出5.09亿元，中信证券、招商银行、恒瑞医药、伊利股份、上汽集团、万科A均被净卖出超2亿元。此外，沪股通买入贵州茅台逾4亿元，深股通买入五粮液逾4亿元。
",wallstreetcn,2019-02-26
12,16585,2019-02-27,0.875337,【北上资金继续净流入 买入平安、茅台、招行等股】北上资金今日再度净流入52.57亿元，为连续第二日净流入，南向资金净流出15.66亿元。个股方面，前20大成交股中，中国平安获净买入4.92亿元，贵州茅台净买入3.99亿元，招商银行、五粮液、平安银行均获超2亿元净买入，美的集团、格力电器、牧原股份、东方财富、兴业银行、伊利股份均获超1亿元净买入。而恒生电子、海康威视、万科A被陆股通净卖出。,eastmoney,2019-02-28
