,Unnamed: 0,date,sentiment_score,content,source,real_date
0,992,2019-01-03,0.0216206,【获大股东力挺，广发银行300亿增资到账】广发银行公告称：已严格按照法律法规完成股份增发，定向发行42.8亿股新股，总股本增至196.9亿股。本次股份增发，大股东中国人寿等52家在册股东合计认购19.1亿股；江西省高速公路投资集团认购16.1亿股，占本行本次发行后总股本比例为8.184%；中航投资控股有限公司认购7.62亿股，占本行本次发行后总股本比例为3.873%。,sina,2019-01-04
1,921,2019-01-03,0.0216206,【获大股东力挺，广发银行300亿增资到账】广发银行公告称：已严格按照法律法规完成股份增发，定向发行42.8亿股新股，总股本增至196.9亿股。本次股份增发，大股东中国人寿等52家在册股东合计认购19.1亿股；江西省高速公路投资集团认购16.1亿股，占本行本次发行后总股本比例为8.184%；中航投资控股有限公司认购7.62亿股，占本行本次发行后总股本比例为3.873%。,wallstreetcn,2019-01-04
2,652,2019-01-03,0.0142839,云财经讯，广发银行公告称：已严格按照法律法规完成股份增发，定向发行42.8亿股新股，总股本增至196.9亿股。本次股份增发，大股东中国人寿等52家在册股东合计认购19.1亿股；江西省高速公路投资集团认购16.1亿股，占本行本次发行后总股本比例为8.184%；中航投资控股有限公司认购7.62亿股，占本行本次发行后总股本比例为3.873%。,yuncaijing,2019-01-04
3,1625,2019-01-04,0.824973,【中国人寿：130亿元参与广发银行增资】中国人寿公告，截至2018年12月14日，公司已完成与广发银行股份认购协议签署和认购款项支付等工作。根据协议约定，公司认购广发银行18.72亿股每股票面价值为1元的普通股，每股认购价格为6.95元，认购价格合计为130.12亿元。认购完成后，公司的持股比例保持43.69%不变。截至公告日，广发银行已办理完毕本次股份增发的验资。至此，本次交易已完成。,sina,2019-01-05
4,1646,2019-01-04,0.824973,【中国人寿：130亿元参与广发银行增资】中国人寿公告，截至2018年12月14日，公司已完成与广发银行股份认购协议签署和认购款项支付等工作。根据协议约定，公司认购广发银行18.72亿股每股票面价值为1元的普通股，每股认购价格为6.95元，认购价格合计为130.12亿元。认购完成后，公司的持股比例保持43.69%不变。截至公告日，广发银行已办理完毕本次股份增发的验资。至此，本次交易已完成。,wallstreetcn,2019-01-05
5,1050,2019-01-04,0.776898,云财经讯，中国人寿(601628)1月4日晚间公告，截至2018年12月14日，公司已完成与广发银行股份认购协议签署和认购款项支付等工作。根据协议约定，公司认购广发银行18.72亿股每股票面价值为1元的普通股，每股认购价格为6.95元，认购价格合计为130.12亿元。认购完成后，公司的持股比例保持43.69%不变。截至公告日，广发银行已办理完毕本次股份增发的验资。至此，本次交易已完成。,yuncaijing,2019-01-05
6,2156,2019-01-05,0.027413999999999997,【中国人寿集团首席投资官王军辉：A股已凸显较强配置价值】中国人寿保险（集团）首席投资官王军辉今日在2019年首席经济学家论坛上表示，经历了深度调整，A股处于历史底部区域，配置价值极高。王军辉表示，A股经历了去年深度调整后，已经处于历史底部区域。中央经济工作会议也对资本市场给予了较高定位，随着资本市场进一步对外开放，A股将出现长期配置价值，配置价值极高。而债券市场，利率债仍将维持趋势，收益率下行仍有一定空间，但有所减弱。信用利差更趋分化，考验市场信用市场风险定价能力。（中国证券网）,sina,2019-01-05
7,1606,2019-01-05,0.0734101,【中国人寿集团首席投资官王军辉：A股已凸显较强配置价值】中国人寿保险(集团)首席投资官王军辉今日在2019年首席经济学家论坛上表示，经历了深度调整，A股处于历史底部区域，配置价值极高。（中国证券网）,eastmoney,2019-01-05
8,1391,2019-01-05,0.123395,云财经讯，中国人寿首席投资官、中国人寿资产管理有限公司总裁王军辉5日表示，综合全球经济形势、商业周期和大类资产表现，A股市场配置价值较高，中央经济工作会议把资本市场地位提到前所未有的高度，改革进入一砖一瓦实施阶段。“经历了去年的宽幅波动、深度调整后，A股市场风险得到较为充分的释放，估值水平进入历史区间底部，再加上‘沪港通’‘沪伦通’等开放政策引来各路‘活水’，已经具备明显的长期投资价值，我们也将加快布局。”（中证网）,yuncaijing,2019-01-05
9,1399,2019-01-05,0.0363925,云财经讯，中国人寿保险（集团）首席投资官王军辉今日在2019年首席经济学家论坛上表示，经历了深度调整，A股处于历史底部区域，配置价值极高。王军辉表示，A股经历了去年深度调整后，已经处于历史底部区域。中央经济工作会议也对资本市场给予了较高定位，随着资本市场进一步对外开放，A股将出现长期配置价值，配置价值极高。而债券市场，利率债仍将维持趋势，收益率下行仍有一定空间，但有所减弱。信用利差更趋分化，考验市场信用市场风险定价能力。（中国证券网）,yuncaijing,2019-01-05
