,Unnamed: 0,date,sentiment_score,content,source,real_date
0,2671,2019-01-07,0.11833699999999998,【新华保险一度跌停，董事长称寿险总保费或现负增长】新华保险一度触及跌停，中国太保跌超2%，中国人保、中国人寿下跌。新华保险换届在即，消息称董事长兼CEO万峰将不再连任。此前万峰称，按寿险保费增长逻辑来看，首年保费2019年可能还是继续负增长。中金保险提供的数据显示，截至19年1月3日，平安、太保、新华、太平开门红新单保费负增长。,sina,2019-01-07
1,2831,2019-01-07,0.11833699999999998,【新华保险一度跌停，董事长称寿险总保费或现负增长】新华保险一度触及跌停，中国太保跌超2%，中国人保、中国人寿下跌。新华保险换届在即，消息称董事长兼CEO万峰将不再连任。此前万峰称，按寿险保费增长逻辑来看，首年保费2019年可能还是继续负增长。中金保险提供的数据显示，截至19年1月3日，平安、太保、新华、太平开门红新单保费负增长。,wallstreetcn,2019-01-07
2,2894,2019-01-07,0.927758,"【1月7日上午复盘】09:25 沪指开盘涨0.55%，深成指涨0.67%，创业板涨0.42%。两市板块几乎全部高开，美国贸易代表团今日起访华磋商，为期两天，上周五中国央行近三年首度全面降准 
09:31 特高压板块开盘持续活跃，龙头风范股份强势封板，电科院跟随涨停，通光线缆、国电南自、新宏泰纷纷跟涨
09:36 军民融合板块开盘集体大涨，鹏起科技、航天通信一字板，新劲刚秒板，华伍股份、红宇新材集体涨停，特发信息、航天长峰冲高
09:41 高铁轨交板块开盘领涨，鼎汉技术、祥和实业、飞鹿股份、永贵电器集体封板，思维列控、世纪瑞尔纷纷跟涨
09:45 新华保险早盘大跌8%，中国人保、中国太保纷纷跟跌
09:52 券商板块走势分化，龙头方正证券一字板，天风证券涨5%，而国盛金控大跌4%，国元证券、华创阳安跟跌
10:23 特斯拉板块集体冲高，龙头天汽模强势封板，保隆科技、旭升股份、上海临港、威唐工业纷纷跟涨
10:37 军工板块再度冲高，航天发展、亚星锚链、天海防务纷纷涨停，长城军工、博云新材纷纷跟涨
11:22 西安本地股异动，龙头西安旅游直线冲板，西安饮食涨4%，曲江文旅、达刚路机跟涨，创投板块也有跟涨",wallstreetcn,2019-01-07
3,2991,2019-01-07,0.350774,新华保险早盘大跌8%，中国人保、中国太保纷纷跟跌。,wallstreetcn,2019-01-07
4,2992,2019-01-07,0.0953924,"券商、保险股走低，新华保险跌8%，中国人保、中国太保纷纷跟跌。国盛金控跌4.3%，国元证券、华鑫证券等跌2.5%。
",wallstreetcn,2019-01-07
5,640,2019-01-07,0.057777300000000004,今日早盘，新华保险出现跳水走势，截至发稿，该股跌幅超过8%。其他保险股方面，中国平安跌1%，中国人保、中国太保跌幅均超2%。,10jqka,2019-01-07
6,593,2019-01-07,0.112041,受新华保险大跌拖累，内险股现整体下跌，中国太平跌5.68%，中国太保跌0.81%；中国人寿涨1.34%。,10jqka,2019-01-07
7,3648,2019-01-09,0.961648,【工信部与中国太保集团签战略合作协议】1月9日，工信部与中国太平洋保险（集团）股份有限公司签署了战略合作协议。协议明确了双方合作原则和合作领域，进一步拓宽了产融合作渠道，为双方开展战略合作创造了良好的开端。,sina,2019-01-09
8,871,2019-01-09,0.23181999999999997,港股内险股全线走高，中国人寿以3.65%领涨，中国太平涨1.67%，中国人民保险集团涨2.33%，中国太保涨2.64%，中国平安升3.01%。,10jqka,2019-01-10
9,3924,2019-01-09,0.961648,【工信部与中国太保集团签战略合作协议】1月9日，工信部与中国太平洋保险（集团）股份有限公司签署了战略合作协议。协议明确了双方合作原则和合作领域，进一步拓宽了产融合作渠道，为双方开展战略合作创造了良好的开端。,wallstreetcn,2019-01-10
