,Unnamed: 0,date,sentiment_score,content,source,real_date
0,455,2019-01-02,0.913601,云财经讯，两市高开，板块方面，雄安、赛马、水泥建材等涨幅居前。节前热点题材中，创投独角兽空港股份高开5.9%、上海新阳高开2.2%、深赛格平开，5G东方通信低开0.09%、达安股份高开0.3%，特高压风范股份高开6%，盘前策略中，雄安新区巨力索具高开3.6%，白酒洋河股份高开0.9%，大基建新疆交建高开3.3%,yuncaijing,2019-01-02
1,676,2019-01-02,0.928895,两市高开，板块方面，雄安、赛马、水泥建材等涨幅居前。节前热点题材中，创投独角兽空港股份高开5.9%、上海新阳高开2.2%、深赛格平开，5G东方通信低开0.09%、达安股份高开0.3%，特高压风范股份高开6%，选股宝盘前策略中，雄安新区巨力索具高开3.6%，白酒洋河股份高开0.9%，大基建新疆交建高开3.3%。,wallstreetcn,2019-01-02
2,5040,2019-01-10,0.686752,白酒板块开盘下挫，泸州老窖、山西汾酒跌2%，洋河股份、舍得酒业、古井贡酒纷纷跟跌。,wallstreetcn,2019-01-10
3,4970,2019-01-10,0.9096049999999999,"【1月10日上午复盘】09:25 中信证券开盘大涨7%，消息面上，公司拟作价不超134.6亿元收购广州证券100%股权
09:33 光伏板块开盘大涨，茂顺电源直线封板，隆基股份大涨5%，江苏新能、通威股份、阳光电源集体拉升
09:36 风电板块涨幅居前，龙头泰胜风能一字涨停，大金重工、江苏新能、嘉泽新能纷纷跟涨
09:43 白酒板块开盘下挫，泸州老窖、山西汾酒跌2%，洋河股份、舍得酒业、古井贡酒纷纷跟跌
09:51 光伏板块集体爆发，向日葵、易成新能、珈伟股份、茂顺电源等多只个股涨停，隆基股份大涨8%，江苏新能、芯能科技纷纷跟涨
10:07 雄安新区板块异动，龙头渤海股份率先封板，永清环保冲击涨停，嘉寓股份、保变电气、南国置业等纷纷跟涨
10:31 5G板块异动，龙头新易盛涨8%，麦捷科技、天邑股份集体冲高，邦讯技术、华星创业纷纷跟涨
11:13 民航板块异动，龙头华夏航空大涨4%，南方航空、东方航空、中国国航纷纷跟涨，造纸板块亦有拉升，消息面上，在岸、离岸人民币双双涨破6.80关口",wallstreetcn,2019-01-10
4,3289,2019-01-10,0.749961,云财经讯，白酒板块开盘下挫，泸州老窖、山西汾酒跌2%，洋河股份、舍得酒业、古井贡酒纷纷跟跌,yuncaijing,2019-01-10
5,6021,2019-01-21,0.9314370000000001,【白酒板块拉升走强】东方财富网21日讯，白酒板块拉升走强，五粮液领涨，今世缘、山西汾酒、洋河股份、泸州老窖、水井坊、古井贡酒、舍得酒业等个股亦跟随上涨。,eastmoney,2019-01-21
6,6745,2019-01-23,0.8805639999999999,【摩根士丹利：下调中国消费股目标价】摩根士丹利：将中国内地和香港消费股的目标价格平均下调5%，原因是获利增长普遍放缓。预计2019年国内消费公司的获利将增长13%，2018年为17%；鉴于当前基本面的不确定性，偏好防御性股票，包括贵州茅台，洋河股份和华润啤酒等。刺激政策或经济升温的情况下，也偏好潜在的早期表现者，例如格力电器，美的集团和李宁。,eastmoney,2019-01-23
7,11071,2019-01-23,0.883151,【摩根士丹利：下调中国消费股目标价】摩根士丹利：将中国内地和香港消费股的目标价格平均下调5％，原因是获利增长普遍放缓。预计2019年国内消费公司的获利将增长13％，2018年为17％；鉴于当前基本面的不确定性，偏好防御性股票，包括贵州茅台，洋河股份和华润啤酒等。刺激政策或经济升温的情况下，也偏好潜在的早期表现者，例如格力电器，美的集团和李宁。,sina,2019-01-23
8,13378,2019-01-28,0.778342,白酒板块集体拉升走强，五粮液、今世缘均涨超4%，泸州老窖、古井贡酒、洋河股份、水井坊、贵州茅台等集体攀升。,sina,2019-01-28
9,17644,2019-02-11,0.7628020000000001,【洋河股份业绩创新高 1.28亿元奖励销售团队】2月11日上午，洋河股份召开2019年度营销工作大会，董事长王耀在讲话中透露，2018年洋河股份总体业绩创新高，高端销售再拔高。梦之蓝单品销售同比增长50%以上，强势迈进了百亿单品俱乐部。本次大会上，洋河股份给予淮安分公司、苏州分公司、聊城分公司、吉安办事处、江汉办事处等309个单位嘉奖1.28亿元。,sina,2019-02-11
10,17822,2019-02-11,0.6636,白酒板块午后持续发力，泸州老窖强势封板，五粮液、山西汾酒、贵州茅台大涨5%，洋河股份、顺鑫农业、今世缘纷纷跟涨。,sina,2019-02-11
11,11183,2019-02-11,0.20113399999999998,【白酒股午后持续冲高】东方财富网11日讯，白酒股午后持续冲高，泸州老窖率先触及涨停，五粮液、山西汾酒、古井贡酒、贵州茅台、洋河股份均涨超5%。,eastmoney,2019-02-11
12,11138,2019-02-11,0.8784549999999999,【春节白酒销售符合预期 茅台重回700元创今年以来新高】猪年首个交易日(2月11日)，白酒板块延续年前强势。贵州茅台(600519)上涨逾4.71%，开盘不久即站上700元，收报725.3元，创2019年以来新高，而最近一次茅台收盘价在700元以上，已是去年9月。除茅台大涨外，今日白酒板块内古井贡酒、泸州老窖涨幅近7%，五粮液涨5.75%；*ST皇台、洋河股份等6家酒企涨幅逾4%。,eastmoney,2019-02-11
13,7362,2019-02-11,0.7332890000000001,云财经讯，白酒板块午后持续发力，泸州老窖强势封板，五粮液、山西汾酒、贵州茅台大涨5%，洋河股份、顺鑫农业、今世缘纷纷跟涨,yuncaijing,2019-02-12
14,3470,2019-02-11,0.6636,白酒板块午后持续发力，泸州老窖强势封板，五粮液、山西汾酒、贵州茅台大涨5%，洋河股份、顺鑫农业、今世缘纷纷跟涨。,10jqka,2019-02-12
15,7746,2019-02-12,0.192474,云财经讯，Wind数据显示，春节后首个交易日，北上资金净流入45.70亿元，其中沪股通净流入14.05亿元，深股通净流入31.65亿元。截至收盘，北上资金累计净买入7125.39亿元，再创历史新高。白马蓝筹股依旧是北上资金的主要加仓标的。Wind数据显示，截至2月1日，北上资金2019年以来增持1233.6万股贵州茅台，分别增持五粮液和洋河股份4476.7万股和1287.0万股。（中证网）,yuncaijing,2019-02-12
16,22813,2019-02-12,0.20160699999999998,【看好大盘蓝筹，北上资金布局“春季行情”】Wind数据显示，春节后首个交易日，北上资金净流入45.70亿元，其中沪股通净流入14.05亿元，深股通净流入31.65亿元。截至收盘，北上资金累计净买入7125.39亿元，再创历史新高。白马蓝筹股依旧是北上资金的主要加仓标的。Wind数据显示，截至2月1日，北上资金2019年以来增持1233.6万股贵州茅台，分别增持五粮液和洋河股份4476.7万股和1287.0万股。（中证网）,wallstreetcn,2019-02-12
17,7545,2019-02-12,0.81353,云财经讯，其中，贵州茅台获净买入1.18亿元，再居沪股通个股首位。五粮液今日再获净买入5.22亿元，居深港通个股首位；洋河股份获净买入6000万元。此外，美的集团、格力电器分别获净买入4.91亿元、3.67亿元。,yuncaijing,2019-02-13
18,18124,2019-02-12,0.506502,【北上资金连续第十日净流入，继续抢筹一线白酒股】其中，贵州茅台获净买入1.18亿元，再居沪股通个股首位。五粮液今日再获净买入5.22亿元，居深港通个股首位；洋河股份获净买入6000万元。此外，美的集团、格力电器分别获净买入4.91亿元、3.67亿元。,sina,2019-02-13
19,22420,2019-02-12,0.506502,"【北上资金连续第十日净流入，继续抢筹一线白酒股】其中，贵州茅台获净买入1.18亿元，再居沪股通个股首位。五粮液今日再获净买入5.22亿元，居深港通个股首位；洋河股份获净买入6000万元。此外，美的集团、格力电器分别获净买入4.91亿元、3.67亿元。
",wallstreetcn,2019-02-13
20,22421,2019-02-12,0.506502,【北上资金连续第十日净流入，继续抢筹一线白酒股】其中，贵州茅台获净买入1.18亿元，再居沪股通个股首位。五粮液今日再获净买入5.22亿元，居深港通个股首位；洋河股份获净买入6000万元。此外，美的集团、格力电器分别获净买入4.91亿元、3.67亿元。 ,wallstreetcn,2019-02-13
21,24247,2019-02-14,0.756995,白酒板块早盘稳步上扬，山西汾酒大涨4%，水井坊、洋河股份、老白干酒、酒鬼酒纷纷走强。,wallstreetcn,2019-02-14
22,19636,2019-02-14,0.853141,白酒板块早盘持续走强，水井坊大涨逾5%，洋河股份、山西汾酒、伊力特、舍得酒业等跟随拉升。,sina,2019-02-14
23,8335,2019-02-14,0.7918,云财经讯，白酒板块早盘稳步上扬，山西汾酒大涨4%，水井坊、洋河股份、老白干酒、酒鬼酒纷纷走强,yuncaijing,2019-02-14
24,24172,2019-02-14,0.0927819,"【2月14日上午复盘】09:25 柔性屏板块持续爆发，京东方A顶死一字板，封单近200万手，隆华科技、锦富技术、星星科技等数十只个股集体封板
09:26 职业教育板块开盘活跃，开元股份大涨，洪涛股份、中国高科、亚夏汽车纷纷高开，消息面上，国务院印发国家职业教育改革实施方案
09:39 柔性屏板块开盘分化，精测电子跌4%，联创电子、深纺织A、飞天诚信小幅走弱
09:48 教育板块开盘活跃，洪涛股份、开元股份集体封板，世纪鼎利、亚夏汽车、博通股份纷纷跟涨
09:49 创投板块早盘走强，龙头上海三毛直线封板，鲁信创投大涨6%，九鼎投资、张江高科、市北高新纷纷跟涨
09:58 白酒板块早盘稳步上扬，山西汾酒大涨4%，水井坊、洋河股份、老白干酒、酒鬼酒纷纷走强
10:18 天然气板块异动，龙头新疆浩源大涨8%，贵州燃气、新疆火炬、金鸿控股纷纷走强
10:44 燃料电池板块异动，龙头雪人股份率先封板，雄韬股份、富瑞特装、大洋电机纷纷走强
",wallstreetcn,2019-02-14
25,12335,2019-02-14,0.8662549999999999,【白酒板块继续走强】东方财富网14日讯，白酒板块早盘持续走强，水井坊大涨逾5%，洋河股份、山西汾酒、伊力特、舍得酒业等跟随拉升。,eastmoney,2019-02-14
26,25064,2019-02-15,0.559447,白酒板块早盘跌幅居前，水井坊跌2%，洋河股份、酒鬼酒、金种子酒纷纷走弱。,wallstreetcn,2019-02-15
27,24993,2019-02-15,0.9343020000000001,"【2月15日上午复盘】09:37 柔性屏板块早盘分化，锦富技术、凯盛科技、维信诺、联得装备、国风塑业等个股持续封板，而激智科技、同兴达、华映科技等纷纷走弱
09:40 电力板块早间走强，岷江水电复牌一字板，内蒙华电、金山股份、西昌电力、乐山电力纷纷走强
09:44 白酒板块早盘跌幅居前，水井坊跌2%，洋河股份、酒鬼酒、金种子酒纷纷走弱
09:49 石墨烯板块早盘活跃，龙头锦富技术、华丽家族双双涨停，中超控股、东旭光电、德尔未来集体拉升
09:57 机器人板块早盘冲高，远大智能、赛为智能、高乐股份集体封板，科大智能、金自天正纷纷走强
10:06 柔性屏板块再度走强，深天马A强势封板，京东方A、濮阳惠成、智云股份纷纷拉升
10:19 养猪板块稳步走强，龙头新五丰、天康生物双双涨停，傲农生物、正邦科技、唐人神纷纷走强
10:48 东方通信再度涨停，收获五连板，启动以来涨幅高达325%
11:13 养鸡板块再度活跃，龙头益生股份大涨8%，华英农业涨5%，民和股份、仙坛股份纷纷走强",wallstreetcn,2019-02-15
28,8657,2019-02-15,0.660155,云财经讯，白酒板块早盘跌幅居前，水井坊跌2%，洋河股份、酒鬼酒、金种子酒纷纷走弱,yuncaijing,2019-02-15
29,21615,2019-02-19,0.839037,【洋河股份：江苏省外市场开始进入放量期】洋河股份日前接受机构调研时透露，随竞争态势的变化，江苏省内市场竞争压力加大，但是公司将通过机构调整、精细化管理等措施强化省内市场；省外有些市场开始进入放量期，销售结构也在优化，预计省外在未来一段时期内能继续保持增长。,sina,2019-02-19
