,Unnamed: 0,date,sentiment_score,content,source,real_date
0,818,2019-01-02,0.861041,【近800家上市公司2018年业绩预喜】Wind数据显示，两市已有1232家上市公司公布了全年业绩预告，披露比例超过1/3。与以往类似，目前公布业绩预告的公司主要集中在中小板。1232家公司中，除72家公司业绩不确定之外，预喜(包括续盈)企业数目达到792家，预喜比例达65%。行业方面，化工、酒类及食品制造、医药、建材等行业预喜企业数量和占比均居于前列，行业全年业绩预期向好。（中国证券报）,sina,2019-01-02
1,561,2019-01-02,0.0312214,"【钢谷网：本周建材社会库存总量环比上周上升6.79%，厂库环比上升7.12%】对冲研投讯，1月2日钢谷网中西部钢材库存调研统计如下：
1.社库
建材总量：227.22万吨，较上周增加14.45万吨，上升6.79%；
热卷总量：33.48万吨，较上周减少0.38万吨，下降1.12%；
中厚总量：19.21万吨，较上周增加0.93万吨，上升5.09%。
2.厂库
建材总量：152.25万吨，较上周增加10.12万吨，上升  7.12%。
3.中西部11个城市建材社会库存总量227.22万吨，较上周增加14.45万吨，增幅6.79%；月环比增加48.24万吨，增幅26.95%；年同比减少2.87万吨，降幅1.25%。
",wallstreetcn,2019-01-02
2,562,2019-01-02,0.0312214,"【钢谷网：本周建材社会库存总量环比上周上升6.79%，厂库环比上升7.12%】对冲研投讯，1月2日钢谷网中西部钢材库存调研统计如下：
1.社库
建材总量：227.22万吨，较上周增加14.45万吨，上升6.79%；
热卷总量：33.48万吨，较上周减少0.38万吨，下降1.12%；
中厚总量：19.21万吨，较上周增加0.93万吨，上升5.09%。
2.厂库
建材总量：152.25万吨，较上周增加10.12万吨，上升  7.12%。
3.中西部11个城市建材社会库存总量227.22万吨，较上周增加14.45万吨，增幅6.79%；月环比增加48.24万吨，增幅26.95%；年同比减少2.87万吨，降幅1.25%。
",wallstreetcn,2019-01-02
3,563,2019-01-02,0.0312214,"【钢谷网：本周建材社会库存总量环比上周上升6.79%，厂库环比上升7.12%】对冲研投讯，1月2日钢谷网中西部钢材库存调研统计如下：
1.社库
建材总量：227.22万吨，较上周增加14.45万吨，上升6.79%；
热卷总量：33.48万吨，较上周减少0.38万吨，下降1.12%；
中厚总量：19.21万吨，较上周增加0.93万吨，上升5.09%。
2.厂库
建材总量：152.25万吨，较上周增加10.12万吨，上升  7.12%。
3.中西部11个城市建材社会库存总量227.22万吨，较上周增加14.45万吨，增幅6.79%；月环比增加48.24万吨，增幅26.95%；年同比减少2.87万吨，降幅1.25%。
",wallstreetcn,2019-01-02
4,564,2019-01-02,0.0312214,"【钢谷网：本周建材社会库存总量环比上周上升6.79%，厂库环比上升7.12%】对冲研投讯，1月2日钢谷网中西部钢材库存调研统计如下：
1.社库
建材总量：227.22万吨，较上周增加14.45万吨，上升6.79%；
热卷总量：33.48万吨，较上周减少0.38万吨，下降1.12%；
中厚总量：19.21万吨，较上周增加0.93万吨，上升5.09%。
2.厂库
建材总量：152.25万吨，较上周增加10.12万吨，上升  7.12%。
3.中西部11个城市建材社会库存总量227.22万吨，较上周增加14.45万吨，增幅6.79%；月环比增加48.24万吨，增幅26.95%；年同比减少2.87万吨，降幅1.25%。
",wallstreetcn,2019-01-02
5,676,2019-01-02,0.928895,两市高开，板块方面，雄安、赛马、水泥建材等涨幅居前。节前热点题材中，创投独角兽空港股份高开5.9%、上海新阳高开2.2%、深赛格平开，5G东方通信低开0.09%、达安股份高开0.3%，特高压风范股份高开6%，选股宝盘前策略中，雄安新区巨力索具高开3.6%，白酒洋河股份高开0.9%，大基建新疆交建高开3.3%。,wallstreetcn,2019-01-02
6,455,2019-01-02,0.913601,云财经讯，两市高开，板块方面，雄安、赛马、水泥建材等涨幅居前。节前热点题材中，创投独角兽空港股份高开5.9%、上海新阳高开2.2%、深赛格平开，5G东方通信低开0.09%、达安股份高开0.3%，特高压风范股份高开6%，盘前策略中，雄安新区巨力索具高开3.6%，白酒洋河股份高开0.9%，大基建新疆交建高开3.3%,yuncaijing,2019-01-02
7,544,2019-01-02,0.838817,云财经讯，Wind数据显示，两市已有1232家上市公司公布了全年业绩预告，披露比例超过1/3。与以往类似，目前公布业绩预告的公司主要集中在中小板。1232家公司中，除72家公司业绩不确定之外，预喜(包括续盈)企业数目达到792家，预喜比例达65%。行业方面，化工、酒类及食品制造、医药、建材等行业预喜企业数量和占比均居于前列，行业全年业绩预期向好。（中国证券报）,yuncaijing,2019-01-02
8,744,2019-01-02,0.861041,【近800家上市公司2018年业绩预喜】Wind数据显示，两市已有1232家上市公司公布了全年业绩预告，披露比例超过1/3。与以往类似，目前公布业绩预告的公司主要集中在中小板。1232家公司中，除72家公司业绩不确定之外，预喜(包括续盈)企业数目达到792家，预喜比例达65%。行业方面，化工、酒类及食品制造、医药、建材等行业预喜企业数量和占比均居于前列，行业全年业绩预期向好。（中国证券报）,wallstreetcn,2019-01-02
9,432,2019-01-02,0.921319,"【1月2日中西部地区建筑钢材成交量统计】对冲研投讯，1月2日，钢谷网统计的31家流通商建材成交量总计11525.444吨，分区域来看，西北地区（20家）成交量总计4611.543吨，西南地区（11家）成交量总计6913.901吨 。
",wallstreetcn,2019-01-02
