,Unnamed: 0,date,sentiment_score,content,source,real_date
0,73,2019-01-01,0.294656,【顺丰起诉 ofo被法院裁定冻结1300万资金】依据中国裁判文书网信息显示，2018年10月，因运输合同纠纷，顺丰向广东省深圳市宝安区人民法院提出财产保全申请，请求冻结东峡大通（ofo的运营主体）在招商银行天津分行鞍山西道支行所设账户存款1300万元。法院裁定，冻结东峡大通在招商银行天津分行鞍山西道支行所设账户存款1300万元。（界面新闻）,sina,2019-01-01
1,238,2019-01-01,0.13239,"【新基金托管排名：工行招行中行超千亿高居前三】Wind数据显示，截止2018年12月31日，从各家银行托管新基金的首发规模上看，工商银行、招商银行及中国银行均已超过千亿元大关，托管的新基金合计募集规模分别为1438.88亿元、1218.72亿元以及1218.27元，其中，第一、第二名之间差距不到300亿，第二、第三名差距不到1亿，这也是最近5年，基金托管榜单中，榜眼及探花差距最小的一次。（21世纪经济报道）
",wallstreetcn,2019-01-01
2,82,2019-01-01,0.220317,【顺丰起诉 ofo被法院裁定冻结1300万资金】依据中国裁判文书网信息显示，2018年10月，因运输合同纠纷，顺丰向广东省深圳市宝安区人民法院提出财产保全申请，请求冻结被东峡大通(北京)管理咨询有限公司(ofo的运营主体，下文简称‘东峡大通’)在招商银行天津分行鞍山西道支行所设账户存款1300万元人民币。,eastmoney,2019-01-01
3,120,2019-01-01,0.452959,"【顺丰起诉，ofo被法院裁定冻结1300万资金】依据中国裁判文书网信息显示，2018年10月，因运输合同纠纷，顺丰向广东省深圳市宝安区人民法院提出财产保全申请，请求冻结被东峡大通（北京）管理咨询有限公司（ofo的运营主体）在招商银行天津分行鞍山西道支行所设账户存款1300万元人民币。（界面）
",wallstreetcn,2019-01-01
4,105,2019-01-01,0.543337,云财经讯，依据中国裁判文书网信息显示，2018年10月，因运输合同纠纷，顺丰向广东省深圳市宝安区人民法院提出财产保全申请，请求冻结被东峡大通（北京）管理咨询有限公司（ofo的运营主体）在招商银行天津分行鞍山西道支行所设账户存款1300万元人民币。（界面）,yuncaijing,2019-01-01
5,108,2019-01-01,0.8747780000000001,云财经讯，​广东省深圳市宝安区人民法院裁定，应申请人深圳市顺丰物流综合服务有限公司提出的财产保全申请，冻结被申请人东峡大通（北京）管理咨询有限公司（小黄车ofo运营主体）在招商银行账户存款人民币1375万元，同时中国太平洋财产保险股份有限公司深圳分公司为申请人提供相应担保。2017年4月，ofo与顺丰合作整治私藏车问题。,yuncaijing,2019-01-01
6,177,2019-01-01,0.131683,云财经讯，​Wind数据显示，截止2018年12月31日，从各家银行托管新基金的首发规模上看，工商银行、招商银行及中国银行均已超过千亿元大关，托管的新基金合计募集规模分别为1438.88亿元、1218.72亿元以及1218.27元，其中，第一、第二名之间差距不到300亿，第二、第三名差距不到1亿，这也是最近5年，基金托管榜单中，榜眼及探花差距最小的一次。（21世纪经济报道）,yuncaijing,2019-01-01
7,119,2019-01-01,0.452959,"【顺丰起诉，ofo被法院裁定冻结1300万资金】依据中国裁判文书网信息显示，2018年10月，因运输合同纠纷，顺丰向广东省深圳市宝安区人民法院提出财产保全申请，请求冻结被东峡大通（北京）管理咨询有限公司（ofo的运营主体）在招商银行天津分行鞍山西道支行所设账户存款1300万元人民币。（界面）
",wallstreetcn,2019-01-01
8,255,2019-01-01,0.13239,【新基金托管排名：工行招行中行超千亿高居前三】Wind数据显示，截止2018年12月31日，从各家银行托管新基金的首发规模上看，工商银行、招商银行及中国银行均已超过千亿元大关，托管的新基金合计募集规模分别为1438.88亿元、1218.72亿元以及1218.27元，其中，第一、第二名之间差距不到300亿，第二、第三名差距不到1亿，这也是最近5年，基金托管榜单中，榜眼及探花差距最小的一次。（21世纪经济报道）,sina,2019-01-02
9,132,2019-01-01,0.830633,【顺丰申请财产保全 ofo运营主体东峡大通银行账户被冻结】广东省深圳市宝安区人民法院裁定，应申请人深圳市顺丰物流综合服务有限公司提出的财产保全申请，冻结被申请人东峡大通（北京）管理咨询有限公司（小黄车ofo运营主体）在招商银行账户存款人民币1375万元，同时中国太平洋财产保险股份有限公司深圳分公司为申请人提供相应担保。2017年4月，ofo与顺丰合作整治私藏车问题。（界面）,sina,2019-01-02
