,Unnamed: 0,date,sentiment_score,content,source,real_date
0,10,2019-01-01,0.637899,"伊朗高级政治组织拒绝关于反恐融资（CFT）的银行业改革。（Tasnim）
",wallstreetcn,2019-01-02
1,720,2019-01-02,0.0406969,"【工行前董事长：中国银行业信贷过度增长】工行前董事长姜建清：中国金融结构先天失衡，资本市场短腿，经济增长过度依赖银行信贷；又因社会保障不足，居民储蓄率偏高，资金流向银行领域，造成银行业资产增长过快。中国银行业信贷过度增长、资本短缺压力、风险内控及流动性管理难度大。若控制不当，则可能产生局部或系统性风险。（一财）
",wallstreetcn,2019-01-02
2,716,2019-01-02,0.0406969,【工行前董事长：中国银行业信贷过度增长】工行前董事长姜建清：中国金融结构先天失衡，资本市场短腿，经济增长过度依赖银行信贷；又因社会保障不足，居民储蓄率偏高，资金流向银行领域，造成银行业资产增长过快。中国银行业信贷过度增长、资本短缺压力、风险内控及流动性管理难度大。若控制不当，则可能产生局部或系统性风险。（一财）,wallstreetcn,2019-01-02
3,617,2019-01-02,0.983972,"【中国贸易金融跨行交易区块链平台正式上线】2018年12月29日, 在顺利完成两期联网测试后，“中国贸易金融跨行交易区块链平台”正式上线运行，中国工商银行和招商银行也完成了首笔跨行国内信用证链上验证。平台建设由中国银行业协会统筹规划，联合国家开发银行、中国工商银行、中国农业银行、中国银行、中国建设银行等共同发起。恒生公司联合南京润辰科技有限公司、北京众享比特科技有限公司、恒银金融科技股份有限公司等金融科技公司，为平台提供重要技术及服务。",wallstreetcn,2019-01-02
4,309,2019-01-02,0.582094,"天风证券银行业首席分析师廖志明：我们预计四大行将达到150BP优惠档要求；此外，部分股份行及其他中小行也有望达到该要求，预计释放流动性七八千亿左右。预计此次考核将在1月下旬完成，2月初前将释放流动性。（21世纪经济报道）
",wallstreetcn,2019-01-02
5,609,2019-01-02,0.14005399999999998,【工行前董事长：中国银行业信贷过度增长】工行前董事长姜建清：中国银行业信贷过度增长、资本短缺压力、风险内控及流动性管理难度大。若控制不当，则可能产生局部或系统性风险。(一财),eastmoney,2019-01-02
6,307,2019-01-02,0.42375799999999997,【普惠金融定向降准单户授信放宽至1000万，或释放千亿流动性】中国人民银行决定，自2019年起，将普惠金融定向降准小型和微型企业贷款考核标准由“单户授信小于500万元”调整为“单户授信小于1000万元”。天风证券银行业首席分析师廖志明称，我们预计四大行将达到150BP优惠档要求；此外，部分股份行及其他中小行也有望达到该要求，预计释放流动性七八千亿左右。预计此次考核将在1月下旬完成，2月初前将释放流动性。（21世纪经济报道 ）,sina,2019-01-02
7,497,2019-01-02,0.363462,云财经讯，工行前董事长姜建清：中国银行业信贷过度增长、资本短缺压力、风险内控及流动性管理难度大。若控制不当，则可能产生局部或系统性风险。（一财）,yuncaijing,2019-01-02
8,774,2019-01-02,0.166606,【工行前董事长：中国银行业信贷过度增长】工行前董事长姜建清：中国银行业信贷过度增长、资本短缺压力、风险内控及流动性管理难度大。若控制不当，则可能产生局部或系统性风险。（一财）,sina,2019-01-03
9,663,2019-01-02,0.983972,"【中国贸易金融跨行交易区块链平台正式上线】2018年12月29日, 在顺利完成两期联网测试后，“中国贸易金融跨行交易区块链平台”正式上线运行，中国工商银行和招商银行也完成了首笔跨行国内信用证链上验证。平台建设由中国银行业协会统筹规划，联合国家开发银行、中国工商银行、中国农业银行、中国银行、中国建设银行等共同发起。恒生公司联合南京润辰科技有限公司、北京众享比特科技有限公司、恒银金融科技股份有限公司等金融科技公司，为平台提供重要技术及服务。",sina,2019-01-03
10,527,2019-01-02,0.191002,摩根大通重新聘用了华大基因的张凌，任命张凌为医疗卫生投资银行业务主管。注：12月28日晚间，华大基因公告，首席运营官张凌因个人原因申请辞职，辞职后不在公司担任任何职务。,sina,2019-01-03
11,196,2019-01-02,0.247065,【普惠金融定向降准单户授信放宽至1000万 或释放千亿流动性】天风证券银行业首席分析师廖志明称，普惠金融定向降准小微企业贷款考核标准由此前的单户授信500万元以下放松至单户授信1000万元以下，将明显提升定向降准150BP优惠档覆盖范围。,eastmoney,2019-01-03
12,664,2019-01-03,0.8098770000000001,云财经讯，浦发银行业绩快报：2018年实现营业收入1715.4亿元，同比增长1.73%；实现净利润559.14亿元，同比增长3.05%,yuncaijing,2019-01-03
13,1443,2019-01-03,0.9566399999999999,"美国货币监理署（OCC）：OCC正监督美国市场对银行业的影响，将与其他监管部门共享信息。
美国银行系统资本和流动性都不错。
",wallstreetcn,2019-01-03
14,923,2019-01-03,0.928442,"小葱APP讯，由中国银行业协会牵头筹建的“中国贸易金融跨行交易区块链平台”于近日正式上线运行，汇丰银行(中国)有限公司3日称，其已成为首家也是目前唯一一家加入该平台的外资银行创始成员。（中新社）
",wallstreetcn,2019-01-03
15,929,2019-01-03,0.802251,浦发银行业绩快报：2018年实现营业收入1715.4亿元，同比增长1.73%；实现净利润559.14亿元，同比增长3.05%。,wallstreetcn,2019-01-03
16,300,2019-01-03,0.289418,虽然2018年美股创下十年最大跌幅，但法兴企业与投资银行业务的量化研究负责人、策略师Andrew Lapthorne指出，相比一年跌去10.4%的MSCI全球指数和跌16.6%的新兴市场，美股还算没有跌得那么惨的少数派，标普和纳指全年分别下跌了6.2%和3.9%。未来...,10jqka,2019-01-04
17,316,2019-01-03,0.25545500000000004,天风证券银行业首席分析师廖志明称，普惠金融定向降准小微企业贷款考核标准由此前的单户授信500万元以下放松至单户授信1000万元以下，将明显提升定向降准150BP优惠档覆盖范围。,10jqka,2019-01-04
18,1005,2019-01-03,0.802251,浦发银行业绩快报：2018年实现营业收入1715.4亿元，同比增长1.73%；实现净利润559.14亿元，同比增长3.05%。,sina,2019-01-04
19,1423,2019-01-03,0.71542,美国货币监理署（OCC）：OCC正监督美国市场对银行业的影响，将与其他监管部门共享信息。美国银行系统资本和流动性都不错，在管控更恶劣市场条件上准备得不错。预计银行业理解其资产组合所面临的风险，（银行业）将采取适当的行动来应对。,sina,2019-01-04
20,2189,2019-01-04,0.288539,"Donohoe：并不打算长期性地投资爱尔兰银行业。
",wallstreetcn,2019-01-04
