,date,sentiment_score,source
52539,2019-04-01,0.708856,wallstreetcn
41404,2019-04-01,0.792992,sina
27080,2019-04-01,0.654057,eastmoney
41347,2019-04-01,0.933729,sina
8507,2019-04-01,0.385924,10jqka
41353,2019-04-01,0.708856,sina
53599,2019-04-02,0.9318,wallstreetcn
23283,2019-04-04,0.866122,yuncaijing
55147,2019-04-04,0.856435,wallstreetcn
54956,2019-04-04,0.829187,wallstreetcn
55086,2019-04-04,0.90123,wallstreetcn
56907,2019-04-09,0.318115,wallstreetcn
56911,2019-04-09,0.101208,wallstreetcn
29527,2019-04-09,0.140011,eastmoney
24112,2019-04-09,0.655841,yuncaijing
29616,2019-04-09,0.942072,eastmoney
44931,2019-04-09,0.318115,sina
45830,2019-04-10,0.902746,sina
45853,2019-04-10,0.970608,sina
45868,2019-04-10,0.987938,sina
29843,2019-04-10,0.0761559,eastmoney
30081,2019-04-10,0.971256,eastmoney
58157,2019-04-10,0.0622633,wallstreetcn
57833,2019-04-10,0.789974,wallstreetcn
30321,2019-04-11,0.927691,eastmoney
9645,2019-04-11,0.795948,10jqka
46177,2019-04-11,0.856806,sina
47484,2019-04-14,0.952239,sina
26069,2019-04-15,0.876688,yuncaijing
47930,2019-04-15,0.966997,sina
47992,2019-04-15,0.694603,sina
60812,2019-04-15,0.852581,wallstreetcn
31474,2019-04-15,0.948397,eastmoney
31954,2019-04-16,0.961968,eastmoney
62143,2019-04-17,0.731575,wallstreetcn
62615,2019-04-17,0.440784,wallstreetcn
26657,2019-04-17,0.550678,yuncaijing
62046,2019-04-17,0.576665,wallstreetcn
26865,2019-04-17,0.633711,yuncaijing
32148,2019-04-17,0.241973,eastmoney
62048,2019-04-17,0.576665,wallstreetcn
48930,2019-04-17,0.576665,sina
52657,2019-04-25,0.985597,sina
28960,2019-04-25,0.981522,yuncaijing
67153,2019-04-25,0.98399,wallstreetcn
53999,2019-04-28,0.96651,sina
29648,2019-04-28,0.957201,yuncaijing
68829,2019-04-28,0.918288,wallstreetcn
35548,2019-04-28,0.903972,eastmoney
54095,2019-04-28,0.918288,sina
29860,2019-04-29,0.726857,yuncaijing
54404,2019-04-29,0.87947,sina
29917,2019-04-29,0.840893,yuncaijing
69095,2019-04-29,0.691937,wallstreetcn
54316,2019-04-29,0.691937,sina
71642,2019-05-06,0.510282,wallstreetcn
30835,2019-05-06,0.606198,yuncaijing
12222,2019-05-09,0.349815,10jqka
74179,2019-05-09,0.65321,wallstreetcn
73908,2019-05-09,0.42581,wallstreetcn
32016,2019-05-09,0.714207,yuncaijing
31904,2019-05-09,0.530254,yuncaijing
58422,2019-05-09,0.37646,sina
58423,2019-05-09,0.42581,sina
58652,2019-05-09,0.65321,sina
38474,2019-05-09,0.439424,eastmoney
12142,2019-05-09,0.871363,10jqka
39036,2019-05-10,0.0204189,eastmoney
42753,2019-05-22,0.961352,eastmoney
35391,2019-05-22,0.974662,yuncaijing
64823,2019-05-22,0.960636,sina
81495,2019-05-22,0.960636,wallstreetcn
81822,2019-05-23,0.971269,wallstreetcn
42882,2019-05-23,0.948273,eastmoney
35509,2019-05-23,0.96423,yuncaijing
15171,2019-05-24,0.970504,10jqka
44486,2019-05-28,0.756819,eastmoney
84804,2019-05-29,0.967087,wallstreetcn
84796,2019-05-29,0.967087,wallstreetcn
36993,2019-05-29,0.959994,yuncaijing
67644,2019-05-29,0.967087,sina
86676,2019-05-31,0.941072,wallstreetcn
37845,2019-05-31,0.927053,yuncaijing
69398,2019-05-31,0.890937,sina
45702,2019-05-31,0.886222,eastmoney
46534,2019-06-03,0.0183777,eastmoney
70615,2019-06-03,0.0183777,sina
89378,2019-06-05,0.959133,wallstreetcn
71650,2019-06-05,0.951757,sina
39068,2019-06-05,0.955123,yuncaijing
47140,2019-06-05,0.934485,eastmoney
18109,2019-06-06,0.957762,10jqka
73382,2019-06-10,0.439222,sina
48153,2019-06-10,0.150129,eastmoney
39871,2019-06-10,0.490455,yuncaijing
74238,2019-06-11,0.455837,sina
40339,2019-06-11,0.580293,yuncaijing
19470,2019-06-13,0.908833,10jqka
77316,2019-06-18,0.968112,sina
42251,2019-06-18,0.974124,yuncaijing
20393,2019-06-18,0.660455,10jqka
20561,2019-06-18,0.862077,10jqka
42527,2019-06-19,0.980999,yuncaijing
51690,2019-06-20,0.972678,eastmoney
42922,2019-06-20,0.977815,yuncaijing
78497,2019-06-20,0.975025,sina
22650,2019-06-26,0.754771,10jqka
53817,2019-06-27,0.163353,eastmoney
46039,2019-07-02,0.923944,yuncaijing
24040,2019-07-02,0.949539,10jqka
55153,2019-07-02,0.685483,eastmoney
55151,2019-07-02,0.941878,eastmoney
83679,2019-07-02,0.951619,sina
83580,2019-07-02,0.93174,sina
83684,2019-07-02,0.699104,sina
46690,2019-07-04,0.80488,yuncaijing
46715,2019-07-04,0.551832,yuncaijing
24769,2019-07-04,0.463112,10jqka
24701,2019-07-04,0.711055,10jqka
84546,2019-07-04,0.734849,sina
84630,2019-07-04,0.463112,sina
86796,2019-07-09,0.907244,sina
91610,2019-07-19,0.29015,sina
51191,2019-07-19,0.588587,yuncaijing
60492,2019-07-19,0.964567,eastmoney
29287,2019-07-20,0.861359,10jqka
51689,2019-07-22,0.64327,yuncaijing
51592,2019-07-22,0.925473,yuncaijing
92244,2019-07-22,0.937418,sina
92383,2019-07-22,0.524869,sina
51683,2019-07-22,0.869555,yuncaijing
29476,2019-07-22,0.570733,10jqka
61414,2019-07-23,0.783365,eastmoney
99893,2019-08-08,0.984914,sina
56821,2019-08-08,0.991922,yuncaijing
56789,2019-08-08,0.955637,yuncaijing
66131,2019-08-08,0.933815,eastmoney
66096,2019-08-08,0.960169,eastmoney
34142,2019-08-08,0.934764,10jqka
34322,2019-08-09,0.427696,10jqka
57251,2019-08-09,0.81532,yuncaijing
34377,2019-08-09,0.308314,10jqka
57125,2019-08-09,0.458048,yuncaijing
57109,2019-08-09,0.407761,yuncaijing
66361,2019-08-09,0.270185,eastmoney
100244,2019-08-09,0.308314,sina
58077,2019-08-13,0.957731,yuncaijing
101826,2019-08-13,0.974966,sina
35262,2019-08-13,0.959857,10jqka
58274,2019-08-14,0.774941,yuncaijing
35407,2019-08-14,0.672473,10jqka
35698,2019-08-14,0.355704,10jqka
58760,2019-08-15,0.939835,yuncaijing
102860,2019-08-15,0.789093,sina
68132,2019-08-15,0.789093,eastmoney
36007,2019-08-15,0.717344,10jqka
70451,2019-08-23,0.962658,eastmoney
38487,2019-08-23,0.980237,10jqka
61999,2019-08-27,0.979559,yuncaijing
108259,2019-08-28,0.967292,sina
39956,2019-08-28,0.898759,10jqka
62483,2019-08-28,0.971384,yuncaijing
108901,2019-08-29,0.460252,sina
63152,2019-08-29,0.854029,yuncaijing
40655,2019-08-29,0.509006,10jqka
72363,2019-08-29,0.748722,eastmoney
63162,2019-08-29,0.711288,yuncaijing
