,date,sentiment_score,source
9760,2019-02-02,0.767099,eastmoney
15988,2019-02-02,0.973976,sina
9882,2019-02-03,0.140867,eastmoney
9878,2019-02-03,0.0697061,eastmoney
16343,2019-02-04,0.120723,sina
16409,2019-02-04,0.0697061,sina
10054,2019-02-04,0.79168,eastmoney
6833,2019-02-04,0.613449,yuncaijing
20434,2019-02-04,0.163343,wallstreetcn
10246,2019-02-05,0.464133,eastmoney
21335,2019-02-08,0.898194,wallstreetcn
10646,2019-02-08,0.8896,eastmoney
17133,2019-02-08,0.900747,sina
17344,2019-02-09,0.0264099,sina
10772,2019-02-09,0.0221869,eastmoney
17473,2019-02-10,0.273154,sina
10889,2019-02-10,0.893338,eastmoney
10891,2019-02-10,0.893338,eastmoney
17829,2019-02-11,0.790202,sina
23355,2019-02-13,0.951599,wallstreetcn
7974,2019-02-13,0.918471,yuncaijing
18948,2019-02-13,0.950723,sina
12738,2019-02-15,0.922495,eastmoney
12878,2019-02-15,0.880831,eastmoney
8732,2019-02-15,0.916266,yuncaijing
8636,2019-02-15,0.936971,yuncaijing
12696,2019-02-15,0.950034,eastmoney
25322,2019-02-15,0.922115,wallstreetcn
25232,2019-02-15,0.922496,wallstreetcn
25038,2019-02-15,0.9396,wallstreetcn
3991,2019-02-15,0.937879,10jqka
20426,2019-02-15,0.903628,sina
20224,2019-02-15,0.9396,sina
20161,2019-02-15,0.950034,sina
25323,2019-02-15,0.922496,wallstreetcn
13176,2019-02-17,0.958882,eastmoney
25784,2019-02-17,0.96204,wallstreetcn
25785,2019-02-17,0.958882,wallstreetcn
20716,2019-02-17,0.958882,sina
8887,2019-02-17,0.944319,yuncaijing
9051,2019-02-18,0.140446,yuncaijing
13266,2019-02-18,0.98377,eastmoney
20990,2019-02-18,0.0736693,sina
21729,2019-02-19,0.975981,sina
13971,2019-02-19,0.975981,eastmoney
13977,2019-02-19,0.986992,eastmoney
9235,2019-02-19,0.978898,yuncaijing
26477,2019-02-19,0.983402,wallstreetcn
26478,2019-02-19,0.983402,wallstreetcn
21352,2019-02-19,0.983402,sina
21738,2019-02-19,0.986992,sina
22099,2019-02-20,0.936571,sina
21840,2019-02-20,0.560417,sina
27098,2019-02-20,0.560417,wallstreetcn
22808,2019-02-21,0.972376,sina
22935,2019-02-21,0.810914,sina
28479,2019-02-21,0.980199,wallstreetcn
23487,2019-02-22,0.982011,sina
10515,2019-02-22,0.980232,yuncaijing
15192,2019-02-22,0.928337,eastmoney
23424,2019-02-22,0.688662,sina
15411,2019-02-23,0.902818,eastmoney
15471,2019-02-23,0.934163,eastmoney
10691,2019-02-23,0.94551,yuncaijing
15599,2019-02-24,0.925005,eastmoney
23937,2019-02-24,0.966735,sina
30177,2019-02-24,0.679888,wallstreetcn
30178,2019-02-24,0.639828,wallstreetcn
25659,2019-02-27,0.334237,sina
25342,2019-02-27,0.96812,sina
16684,2019-02-27,0.302003,eastmoney
11738,2019-02-27,0.968212,yuncaijing
31998,2019-02-27,0.969326,wallstreetcn
11958,2019-02-27,0.424359,yuncaijing
26271,2019-02-28,0.922961,sina
26408,2019-02-28,0.0822679,sina
26379,2019-02-28,0.902639,sina
26384,2019-02-28,0.950719,sina
26399,2019-02-28,0.980651,sina
26401,2019-02-28,0.691976,sina
26402,2019-02-28,0.971828,sina
26373,2019-02-28,0.958459,sina
26409,2019-02-28,0.905782,sina
26417,2019-02-28,0.982366,sina
26411,2019-02-28,0.967263,sina
33063,2019-02-28,0.969439,wallstreetcn
12262,2019-02-28,0.979374,yuncaijing
12456,2019-02-28,0.934669,yuncaijing
12471,2019-02-28,0.560117,yuncaijing
12473,2019-02-28,0.972524,yuncaijing
12474,2019-02-28,0.974111,yuncaijing
12479,2019-02-28,0.711399,yuncaijing
12480,2019-02-28,0.890698,yuncaijing
12482,2019-02-28,0.483581,yuncaijing
12483,2019-02-28,0.327472,yuncaijing
12487,2019-02-28,0.981603,yuncaijing
12489,2019-02-28,0.289641,yuncaijing
12492,2019-02-28,0.846279,yuncaijing
12512,2019-02-28,0.748666,yuncaijing
12513,2019-02-28,0.952251,yuncaijing
12516,2019-02-28,0.913024,yuncaijing
26457,2019-02-28,0.94989,sina
26453,2019-02-28,0.934001,sina
26451,2019-02-28,0.725986,sina
26424,2019-02-28,0.891086,sina
26422,2019-02-28,0.294247,sina
26420,2019-02-28,0.416293,sina
26415,2019-02-28,0.0798473,sina
26414,2019-02-28,0.0324512,sina
26412,2019-02-28,0.0324512,sina
26410,2019-02-28,0.0798473,sina
33345,2019-02-28,0.0779679,wallstreetcn
33440,2019-02-28,0.196706,wallstreetcn
33413,2019-02-28,0.975988,wallstreetcn
17151,2019-02-28,0.889896,eastmoney
17168,2019-02-28,0.95311,eastmoney
17169,2019-02-28,0.963854,eastmoney
17170,2019-02-28,0.0847095,eastmoney
17171,2019-02-28,0.963165,eastmoney
17172,2019-02-28,0.646055,eastmoney
17173,2019-02-28,0.653601,eastmoney
17146,2019-02-28,0.873879,eastmoney
17174,2019-02-28,0.120483,eastmoney
17176,2019-02-28,0.967837,eastmoney
17180,2019-02-28,0.330484,eastmoney
26103,2019-02-28,0.974607,sina
5249,2019-02-28,0.707924,10jqka
5250,2019-02-28,0.592978,10jqka
17206,2019-02-28,0.922166,eastmoney
33374,2019-02-28,0.0502656,wallstreetcn
17175,2019-02-28,0.757365,eastmoney
17086,2019-02-28,0.893885,eastmoney
17202,2019-02-28,0.734918,eastmoney
33428,2019-02-28,0.0764435,wallstreetcn
33415,2019-02-28,0.691976,wallstreetcn
33416,2019-02-28,0.971828,wallstreetcn
33423,2019-02-28,0.0822679,wallstreetcn
33429,2019-02-28,0.438698,wallstreetcn
33466,2019-02-28,0.951571,wallstreetcn
33464,2019-02-28,0.969502,wallstreetcn
33444,2019-02-28,0.891086,wallstreetcn
33430,2019-02-28,0.88997,wallstreetcn
33439,2019-02-28,0.592978,wallstreetcn
33431,2019-02-28,0.812682,wallstreetcn
27063,2019-03-01,0.928736,sina
26961,2019-03-01,0.932737,sina
17546,2019-03-01,0.924186,eastmoney
17628,2019-03-01,0.91918,eastmoney
34349,2019-03-01,0.928736,wallstreetcn
12854,2019-03-01,0.922744,yuncaijing
12924,2019-03-01,0.906293,yuncaijing
27318,2019-03-02,0.971183,sina
17810,2019-03-02,0.357638,eastmoney
17860,2019-03-02,0.908401,eastmoney
13110,2019-03-02,0.95333,yuncaijing
27287,2019-03-02,0.36292,sina
27346,2019-03-02,0.588613,sina
34810,2019-03-02,0.963301,wallstreetcn
34798,2019-03-02,0.588613,wallstreetcn
34797,2019-03-02,0.588613,wallstreetcn
13105,2019-03-02,0.759652,yuncaijing
28104,2019-03-04,0.965366,sina
18426,2019-03-04,0.961604,eastmoney
18288,2019-03-04,0.963591,eastmoney
13588,2019-03-04,0.958079,yuncaijing
13919,2019-03-05,0.594631,yuncaijing
18577,2019-03-05,0.453758,eastmoney
13889,2019-03-05,0.980897,yuncaijing
36376,2019-03-05,0.361602,wallstreetcn
28630,2019-03-05,0.361194,sina
28587,2019-03-05,0.971466,sina
28586,2019-03-05,0.982168,sina
28524,2019-03-05,0.179565,sina
28513,2019-03-05,0.617002,sina
36321,2019-03-05,0.982886,wallstreetcn
5810,2019-03-05,0.25124,10jqka
18728,2019-03-05,0.218537,eastmoney
36160,2019-03-05,0.728543,wallstreetcn
36222,2019-03-05,0.411998,wallstreetcn
36377,2019-03-05,0.361194,wallstreetcn
14049,2019-03-06,0.773978,yuncaijing
29219,2019-03-06,0.931006,sina
19190,2019-03-06,0.0467949,eastmoney
29379,2019-03-07,0.974688,sina
29389,2019-03-07,0.96973,sina
29560,2019-03-07,0.165734,sina
14527,2019-03-07,0.226707,yuncaijing
6036,2019-03-07,0.826854,10jqka
37613,2019-03-07,0.974688,wallstreetcn
29943,2019-03-08,0.584228,sina
6142,2019-03-08,0.85682,10jqka
15118,2019-03-08,0.8377,yuncaijing
38348,2019-03-08,0.631384,wallstreetcn
39083,2019-03-08,0.773228,wallstreetcn
20046,2019-03-09,0.503448,eastmoney
39290,2019-03-09,0.040046,wallstreetcn
30559,2019-03-09,0.574403,sina
30620,2019-03-09,0.712529,sina
39292,2019-03-09,0.712529,wallstreetcn
30851,2019-03-11,0.714549,sina
39573,2019-03-11,0.671193,wallstreetcn
31620,2019-03-12,0.692181,sina
41124,2019-03-13,0.182747,wallstreetcn
32159,2019-03-13,0.182747,sina
32143,2019-03-13,0.288932,sina
16154,2019-03-13,0.251429,yuncaijing
16146,2019-03-13,0.549336,yuncaijing
41104,2019-03-13,0.288932,wallstreetcn
16625,2019-03-14,0.796442,yuncaijing
32847,2019-03-14,0.750004,sina
33945,2019-03-16,0.748334,sina
34027,2019-03-16,0.884853,sina
22288,2019-03-16,0.721619,eastmoney
43540,2019-03-16,0.884853,wallstreetcn
43607,2019-03-16,0.884853,wallstreetcn
17448,2019-03-16,0.868924,yuncaijing
17373,2019-03-16,0.881873,yuncaijing
22499,2019-03-17,0.853938,eastmoney
43764,2019-03-17,0.728188,wallstreetcn
17549,2019-03-17,0.856762,yuncaijing
34161,2019-03-17,0.670991,sina
44080,2019-03-18,0.920948,wallstreetcn
34423,2019-03-18,0.859641,sina
44268,2019-03-18,0.965937,wallstreetcn
22630,2019-03-18,0.67536,eastmoney
34426,2019-03-18,0.043889,sina
17604,2019-03-18,0.299987,yuncaijing
17738,2019-03-18,0.133449,yuncaijing
17859,2019-03-18,0.964845,yuncaijing
34287,2019-03-18,0.141031,sina
34596,2019-03-18,0.96579,sina
34738,2019-03-18,0.107119,sina
22976,2019-03-19,0.751247,eastmoney
7179,2019-03-19,0.0807254,10jqka
44447,2019-03-19,0.435788,wallstreetcn
44686,2019-03-19,0.305352,wallstreetcn
44688,2019-03-19,0.0930883,wallstreetcn
22907,2019-03-19,0.0750697,eastmoney
34964,2019-03-19,0.223275,sina
34759,2019-03-19,0.435788,sina
35196,2019-03-19,0.979905,sina
18273,2019-03-19,0.96467,yuncaijing
18099,2019-03-19,0.525554,yuncaijing
23198,2019-03-20,0.848052,eastmoney
46665,2019-03-21,0.0303909,wallstreetcn
46663,2019-03-21,0.0762593,wallstreetcn
36530,2019-03-21,0.0298183,sina
47218,2019-03-22,0.9715,wallstreetcn
47403,2019-03-22,0.970442,wallstreetcn
47480,2019-03-22,0.970442,wallstreetcn
24344,2019-03-22,0.965948,eastmoney
24221,2019-03-22,0.950656,eastmoney
24162,2019-03-22,0.631596,eastmoney
46904,2019-03-22,0.958624,wallstreetcn
36693,2019-03-22,0.94307,sina
36902,2019-03-22,0.670917,sina
36981,2019-03-22,0.931953,sina
37160,2019-03-22,0.970442,sina
19535,2019-03-22,0.899974,yuncaijing
37189,2019-03-23,0.936915,sina
37213,2019-03-23,0.730297,sina
24438,2019-03-23,0.696982,eastmoney
24490,2019-03-23,0.914178,eastmoney
47516,2019-03-23,0.988969,wallstreetcn
47836,2019-03-24,0.586954,wallstreetcn
19730,2019-03-24,0.711585,yuncaijing
48265,2019-03-25,0.961779,wallstreetcn
24948,2019-03-25,0.96061,eastmoney
24848,2019-03-25,0.0559893,eastmoney
19971,2019-03-25,0.956444,yuncaijing
20275,2019-03-26,0.944008,yuncaijing
25269,2019-03-26,0.908737,eastmoney
49339,2019-03-27,0.864737,wallstreetcn
49380,2019-03-27,0.821899,wallstreetcn
20748,2019-03-27,0.560223,yuncaijing
39145,2019-03-27,0.977265,sina
20488,2019-03-27,0.775723,yuncaijing
38747,2019-03-27,0.821899,sina
25699,2019-03-27,0.975168,eastmoney
25736,2019-03-27,0.356843,eastmoney
38718,2019-03-27,0.99552,sina
38715,2019-03-27,0.864737,sina
20705,2019-03-27,0.977183,yuncaijing
50347,2019-03-28,0.735127,wallstreetcn
50586,2019-03-28,0.902643,wallstreetcn
50587,2019-03-28,0.888481,wallstreetcn
50592,2019-03-28,0.87981,wallstreetcn
50666,2019-03-28,0.815327,wallstreetcn
39863,2019-03-28,0.806358,sina
21069,2019-03-28,0.941557,yuncaijing
39859,2019-03-28,0.973459,sina
39866,2019-03-28,0.137287,sina
39867,2019-03-28,0.951269,sina
39869,2019-03-28,0.858709,sina
39850,2019-03-28,0.653385,sina
39835,2019-03-28,0.981973,sina
39792,2019-03-28,0.950667,sina
39791,2019-03-28,0.0623565,sina
26065,2019-03-28,0.90351,eastmoney
26070,2019-03-28,0.775385,eastmoney
26098,2019-03-28,0.806358,eastmoney
39564,2019-03-28,0.735127,sina
26101,2019-03-28,0.156066,eastmoney
20941,2019-03-28,0.882504,yuncaijing
39766,2019-03-28,0.96796,sina
21120,2019-03-28,0.214412,yuncaijing
21124,2019-03-28,0.855627,yuncaijing
26045,2019-03-28,0.943436,eastmoney
39774,2019-03-28,0.902643,sina
21509,2019-03-29,0.916704,yuncaijing
21647,2019-03-29,0.840675,yuncaijing
26639,2019-03-29,0.87663,eastmoney
51489,2019-03-29,0.891058,wallstreetcn
21758,2019-03-31,0.9293,yuncaijing
40949,2019-03-31,0.953041,sina
27070,2019-04-01,0.51113,eastmoney
27275,2019-04-01,0.941008,eastmoney
22157,2019-04-01,0.937823,yuncaijing
41615,2019-04-01,0.924536,sina
41652,2019-04-01,0.946663,sina
41678,2019-04-01,0.880457,sina
52931,2019-04-01,0.880457,wallstreetcn
52932,2019-04-01,0.880457,wallstreetcn
22181,2019-04-01,0.763078,yuncaijing
27322,2019-04-01,0.94349,eastmoney
27558,2019-04-02,0.5296,eastmoney
8709,2019-04-02,0.501433,10jqka
42088,2019-04-02,0.950337,sina
42244,2019-04-02,0.896287,sina
53483,2019-04-02,0.852137,wallstreetcn
53390,2019-04-02,0.95953,wallstreetcn
22440,2019-04-02,0.973931,yuncaijing
22549,2019-04-02,0.821224,yuncaijing
53389,2019-04-02,0.95953,wallstreetcn
27725,2019-04-02,0.882117,eastmoney
27576,2019-04-02,0.955615,eastmoney
27572,2019-04-02,0.632748,eastmoney
22425,2019-04-02,0.49906,yuncaijing
53366,2019-04-02,0.425711,wallstreetcn
54132,2019-04-03,0.958893,wallstreetcn
54249,2019-04-03,0.986282,wallstreetcn
42752,2019-04-03,0.986282,sina
42662,2019-04-03,0.970076,sina
22807,2019-04-03,0.935033,yuncaijing
23001,2019-04-03,0.928926,yuncaijing
28140,2019-04-03,0.696916,eastmoney
27978,2019-04-03,0.986282,eastmoney
27909,2019-04-03,0.207081,eastmoney
42939,2019-04-03,0.732379,sina
28334,2019-04-04,0.229765,eastmoney
23218,2019-04-04,0.895234,yuncaijing
23346,2019-04-04,0.169546,yuncaijing
55020,2019-04-04,0.611184,wallstreetcn
55334,2019-04-04,0.437092,wallstreetcn
28332,2019-04-04,0.730249,eastmoney
28330,2019-04-04,0.562432,eastmoney
43219,2019-04-04,0.227077,sina
54871,2019-04-04,0.227077,wallstreetcn
43363,2019-04-04,0.611184,sina
43925,2019-04-05,0.853046,sina
55719,2019-04-05,0.853046,wallstreetcn
44027,2019-04-07,0.31013,sina
55905,2019-04-07,0.980084,wallstreetcn
28942,2019-04-07,0.31013,eastmoney
44040,2019-04-07,0.980147,sina
23573,2019-04-07,0.982484,yuncaijing
56528,2019-04-08,0.980973,wallstreetcn
23677,2019-04-08,0.946008,yuncaijing
56125,2019-04-08,0.941954,wallstreetcn
44687,2019-04-08,0.941797,sina
44584,2019-04-08,0.982063,sina
44196,2019-04-08,0.941954,sina
29430,2019-04-08,0.941797,eastmoney
45661,2019-04-10,0.278045,sina
24607,2019-04-10,0.848574,yuncaijing
57806,2019-04-10,0.821881,wallstreetcn
58401,2019-04-11,0.748918,wallstreetcn
46044,2019-04-11,0.748918,sina
59668,2019-04-12,0.957635,wallstreetcn
59715,2019-04-12,0.892377,wallstreetcn
9782,2019-04-12,0.728943,10jqka
25513,2019-04-12,0.964036,yuncaijing
25506,2019-04-12,0.954696,yuncaijing
25510,2019-04-12,0.943721,yuncaijing
59723,2019-04-12,0.919163,wallstreetcn
47120,2019-04-12,0.957635,sina
47152,2019-04-12,0.93303,sina
47156,2019-04-12,0.957635,sina
47161,2019-04-12,0.919163,sina
47259,2019-04-12,0.404469,sina
30852,2019-04-12,0.904937,eastmoney
30849,2019-04-12,0.93303,eastmoney
9906,2019-04-15,0.80281,10jqka
60827,2019-04-15,0.625498,wallstreetcn
31289,2019-04-15,0.967429,eastmoney
60428,2019-04-15,0.95147,wallstreetcn
25861,2019-04-15,0.947351,yuncaijing
25888,2019-04-15,0.970755,yuncaijing
47631,2019-04-15,0.972325,sina
47963,2019-04-15,0.625498,sina
60510,2019-04-15,0.969892,wallstreetcn
26426,2019-04-16,0.612193,yuncaijing
26441,2019-04-16,0.986579,yuncaijing
48538,2019-04-16,0.478306,sina
48565,2019-04-16,0.984635,sina
61516,2019-04-16,0.478306,wallstreetcn
49441,2019-04-18,0.966462,sina
63288,2019-04-18,0.768064,wallstreetcn
63038,2019-04-18,0.961874,wallstreetcn
27153,2019-04-18,0.807933,yuncaijing
49682,2019-04-18,0.934272,sina
49875,2019-04-18,0.715355,sina
32730,2019-04-18,0.742755,eastmoney
10431,2019-04-18,0.797556,10jqka
26937,2019-04-18,0.96816,yuncaijing
50419,2019-04-19,0.802807,sina
33069,2019-04-19,0.795083,eastmoney
64014,2019-04-19,0.795083,wallstreetcn
63780,2019-04-19,0.900385,wallstreetcn
27499,2019-04-19,0.826212,yuncaijing
27392,2019-04-19,0.893436,yuncaijing
50253,2019-04-19,0.890024,sina
33256,2019-04-20,0.927319,eastmoney
33343,2019-04-21,0.82457,eastmoney
27675,2019-04-21,0.743353,yuncaijing
64383,2019-04-21,0.808528,wallstreetcn
50706,2019-04-21,0.808528,sina
28049,2019-04-22,0.826907,yuncaijing
65021,2019-04-22,0.870351,wallstreetcn
51222,2019-04-22,0.870351,sina
51807,2019-04-23,0.978227,sina
51664,2019-04-23,0.922782,sina
10902,2019-04-23,0.925998,10jqka
51742,2019-04-23,0.918191,sina
65730,2019-04-23,0.969781,wallstreetcn
28186,2019-04-23,0.0180085,yuncaijing
65631,2019-04-23,0.922782,wallstreetcn
34061,2019-04-23,0.97636,eastmoney
65369,2019-04-23,0.176965,wallstreetcn
33951,2019-04-23,0.922782,eastmoney
65731,2019-04-23,0.794673,wallstreetcn
65819,2019-04-23,0.977766,wallstreetcn
34005,2019-04-23,0.908881,eastmoney
28373,2019-04-23,0.98016,yuncaijing
28307,2019-04-23,0.877487,yuncaijing
34459,2019-04-24,0.610221,eastmoney
29074,2019-04-25,0.963496,yuncaijing
28952,2019-04-25,0.966658,yuncaijing
28946,2019-04-25,0.840456,yuncaijing
28877,2019-04-25,0.871333,yuncaijing
34718,2019-04-25,0.795753,eastmoney
67413,2019-04-25,0.96705,wallstreetcn
52699,2019-04-25,0.76781,sina
52814,2019-04-25,0.625197,sina
52947,2019-04-25,0.820513,sina
53035,2019-04-25,0.827136,sina
67130,2019-04-25,0.959362,wallstreetcn
35033,2019-04-26,0.913389,eastmoney
53292,2019-04-26,0.886711,sina
53286,2019-04-26,0.740938,sina
29435,2019-04-26,0.902079,yuncaijing
29412,2019-04-26,0.596842,yuncaijing
29191,2019-04-26,0.859411,yuncaijing
53484,2019-04-26,0.923093,sina
67770,2019-04-26,0.948328,wallstreetcn
53682,2019-04-26,0.701455,sina
68216,2019-04-26,0.513619,wallstreetcn
68270,2019-04-26,0.701455,wallstreetcn
54061,2019-04-28,0.963717,sina
54078,2019-04-28,0.965568,sina
35522,2019-04-28,0.844216,eastmoney
53958,2019-04-28,0.706353,sina
35506,2019-04-28,0.981057,eastmoney
68782,2019-04-28,0.977075,wallstreetcn
68787,2019-04-28,0.77581,wallstreetcn
68803,2019-04-28,0.966177,wallstreetcn
54077,2019-04-28,0.977403,sina
35500,2019-04-28,0.969327,eastmoney
54066,2019-04-28,0.755347,sina
29698,2019-04-28,0.979813,yuncaijing
29707,2019-04-28,0.895011,yuncaijing
29711,2019-04-28,0.971648,yuncaijing
11308,2019-04-28,0.617088,10jqka
29787,2019-04-29,0.753193,yuncaijing
54185,2019-04-29,0.754971,sina
54199,2019-04-29,0.573416,sina
54534,2019-04-29,0.262149,sina
54580,2019-04-29,0.652424,sina
35828,2019-04-29,0.225699,eastmoney
30018,2019-04-29,0.709189,yuncaijing
68989,2019-04-29,0.573416,wallstreetcn
68971,2019-04-29,0.754971,wallstreetcn
69315,2019-04-29,0.150828,wallstreetcn
69399,2019-04-29,0.633128,wallstreetcn
11371,2019-04-29,0.579384,10jqka
30080,2019-04-30,0.97451,yuncaijing
30293,2019-04-30,0.961224,yuncaijing
54693,2019-04-30,0.967335,sina
69537,2019-04-30,0.965529,wallstreetcn
70023,2019-04-30,0.964158,wallstreetcn
36486,2019-05-01,0.503972,eastmoney
55312,2019-05-01,0.520852,sina
70371,2019-05-01,0.503061,wallstreetcn
30663,2019-05-04,0.907255,yuncaijing
30642,2019-05-04,0.771616,yuncaijing
71310,2019-05-04,0.811858,wallstreetcn
71272,2019-05-04,0.738883,wallstreetcn
56107,2019-05-04,0.738883,sina
36876,2019-05-04,0.974227,eastmoney
36878,2019-05-04,0.974227,eastmoney
56139,2019-05-04,0.914165,sina
56245,2019-05-05,0.951007,sina
30725,2019-05-05,0.971021,yuncaijing
37049,2019-05-05,0.924468,eastmoney
36979,2019-05-05,0.817399,eastmoney
37183,2019-05-05,0.0805111,eastmoney
37824,2019-05-07,0.59782,eastmoney
72569,2019-05-07,0.984756,wallstreetcn
72245,2019-05-07,0.296757,wallstreetcn
57256,2019-05-07,0.640766,sina
